date,ad_group,campaign,type,avg_pos,quality_score,cost,impressions,clicks,signups,purchases
1/9/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.34166,8.5,1.76,24,2,0,0
1/9/16,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,1,10,1.5,3,1,0,0
1/9/16,Make:Nissan|Model:Qashqai|Type:New_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-DEALS,3,9,0.59,4,2,0,0
1/9/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.38442,6,23.65,751,28,1,0
1/9/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.42058,10,5.38,34,4,1,0
1/9/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.63076,9.1,13.28,52,10,0,0
1/9/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3.2,8,2.31,14,1,1,0
1/9/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,4.1,7,3.92,1174,8,1,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.6,9,9.74,80,7,3,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2.8,9,1.14,12,1,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,5,10,2.39,113,3,1,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.3,7,51.5,15692,64,11,0
1/10/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,3.74,7.55555,5.24,125,9,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Model_Type,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.12759,5,2.22,308,2,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.9,10,7.49,75,4,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,1.7,8,15.32,505,9,1,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2,8,5.15,48,3,1,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.3,9,5.12,23,2,1,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SPECIFICATION,2.2,6,5.97,189,4,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,1.90408,8.5,5.23,49,4,0,0
1/10/16,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.2,6,0.67,21,1,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2,7,29.11,1164,34,6,0
1/10/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,5.03298,8,1.75,97,3,1,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,1.20425,9.11111,13.78,47,9,2,0
1/10/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.07788,6,53.32,832,53,13,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,3.1,7,2.83,33,6,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:New_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-DEALS,2.3,9,0.26,3,1,1,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,1.8,8,3.62,16,2,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.83106,6,4.06,103,3,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.07755,7.71428,11.34,49,7,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,1.4,10,2.74,16,2,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:2016_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016-PRICE,3.3,6,1.56,12,3,1,0
1/10/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2,8,6.67,11,3,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,1,10,3.18,1,2,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,SALE,2,8,0.62,1,1,0,0
1/10/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.4,7,141.37,4489,144,9,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.796,9,10.67,50,7,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,3.5,8,1.39,10,1,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.8125,10,7.07,32,7,1,0
1/11/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,2.3,6,2.42,756,4,1,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.8,7,29.8,12786,58,4,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2,9,5.72,21,3,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:BMM,REVIEW,2.4,6,2.12,87,2,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.2,8,0.59,23,2,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.8,7.66666,3.85,81,6,1,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,5.4,10,0.32,65,1,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BEST-PRICE,1.4,9,1.27,9,1,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,1.6,7,16.27,1023,15,2,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.91939,6,4.58,165,6,3,0
1/11/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.5,8,2.02,52,2,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:New_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-DEALS,2,9,1.64,2,1,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.45594,6,27.19,488,42,4,0
1/11/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,5,8,0.84,52,2,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.3,7,9.98,859,20,3,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,3,10,0.76,1,1,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,3,7,0.68,19,1,1,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2.8,8,2.26,15,2,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.69074,7,47.83,3846,77,3,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,3.4,7,1.63,5,2,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3.4,8,3.38,24,2,1,0
1/11/16,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.2,6,1.38,52,2,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,1.5,8,5.01,13,2,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:2016_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016-DEALS,2,8,0.32,2,1,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.4,9,4.55,46,4,0,0
1/11/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.2,10,0.24,4,1,1,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,4,7,0.52,841,3,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,4.9,9,1.06,34,2,1,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,4.6,6,0.4,15,1,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Discount,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DISCOUNT,2,9,0.96,1,2,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,3.8,6,0.13,243,1,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,4,8,1.33,3185,8,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,3.6,8,1.02,372,2,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,1,10,0.26,1,1,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,4,10,0.33,8,1,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,4.1,9,0.16,11,1,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,4.18,6,0.81,45,3,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CHEAP,3.2,10,0.23,5,1,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,6.3,8,0.17,19,1,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.7,7,1.77,1065,8,1,0
1/12/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,3.4,10,0.54,5,1,0,0
1/12/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,4,8,0.94,7,1,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,2.8,9,5.95,45,7,1,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Discount,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DISCOUNT,1,9.5,2.58,11,2,1,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,1.7,9,1.8,15,1,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2,8,11.12,141,9,1,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.2,10,1.9,25,2,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.1,8,2.55,42,1,1,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.7,7,42.02,2280,57,7,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.1,10,5.58,34,4,1,0
2/1/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,1.63488,6,5.4,43,4,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.08125,9,9.94,80,7,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,1.9,7,7.46,15,2,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,4.3,9,0.33,6,1,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.8,6,4.89,88,3,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.9978,7,97.08,3872,111,13,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.5,7,8.36,85,10,0,0
2/1/16,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,2.7,6,0.6,8,1,1,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CHEAP,2.7,8,0.5,7,1,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2.3,8,1.4,6,1,1,1
2/1/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.2,10,0.69,25,1,0,0
2/1/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.6,7,35.62,966,55,7,0
2/2/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.1,10,4.95,47,2,0,0
2/2/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2,10,5.59,53,4,1,0
2/2/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2.2,9,6.01,13,4,1,0
2/2/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,2.3,9,1.5,31,3,0,0
2/2/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.2,7,88.51,11004,100,10,0
2/2/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.4,8,1.79,27,1,1,0
2/2/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.57882,6,6.03,255,7,1,0
2/2/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.36666,7.66666,8.72,57,6,0,0
2/2/16,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,1.5,7,1.1,17,1,0,0
2/2/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,1.84896,6,21.7,290,23,2,0
2/2/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.02046,7,76.16,5536,98,10,1
2/2/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.6,7,26.35,1455,42,5,0
2/2/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,7.3,8,0.19,13,1,0,0
2/2/16,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,2.1,6,0.75,108,1,0,0
2/2/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.17083,9,12.1,96,9,2,0
2/2/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2.4,8,3.25,9,2,1,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.5,8,33,6893,40,6,0
2/3/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4,7,0.63,58,1,0,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,3.5,9,0.9,16,1,0,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.7,10,9.78,36,4,0,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.6,8,0.85,87,1,0,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,1.7,7,10.54,1433,17,1,0
2/3/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,3.6,8,1.59,22,1,0,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.8,10,5.59,61,6,1,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,3,10,8.29,46,3,0,0
2/3/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.5,7,12.49,200,13,2,0
2/3/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.4515,6,36.97,699,42,5,0
2/3/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,3.05855,7.8,6.03,111,5,1,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.49218,9,8.24,64,8,3,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.5,10,2.14,22,1,0,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2,7,24.73,1736,35,7,0
2/3/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.99035,8,4.45,197,7,0,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Car,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CAR,3,8,1.73,531,2,0,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.8,7,8.3,2561,14,1,0
2/3/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3.2,8,1.57,9,1,1,0
2/3/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.1,6,14.47,237,10,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2,10,1.11,28,1,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.4,7,1.4,43,2,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.48823,7.33333,4.28,85,3,1,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.5,10,8.29,47,5,1,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.4,7,78.19,9572,73,10,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.4,8,1.21,142,2,1,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Discount,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DISCOUNT,1,9,0.99,1,1,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.59438,6,4.77,178,4,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.20668,6,53.83,823,60,12,1
2/4/16,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.29523,9.125,7.6,63,8,4,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,2,9,1.83,2,2,1,0
2/4/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.85641,7.6,5.83,78,5,1,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,1.7,10,4.77,26,2,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,1.4,9,0.81,11,1,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3.3,8,3.27,23,2,1,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.8,7,49.93,1835,47,4,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Car,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CAR,1.1,8,0.38,14,1,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,5.34712,8,3.21,87,4,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,4.1,7,0.95,10,1,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.7,7,3.15,33,2,0,0
2/4/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,4.3,7,14.27,3229,19,1,0
2/5/16,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.9,7,30.25,6897,37,5,0
2/5/16,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.1,8,17.43,61,8,3,1
2/5/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,3.3,8,1.99,2087,3,1,0
2/5/16,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.2,7,0.53,64,1,0,0
2/5/16,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.8,8,7.56,139,7,2,0
2/5/16,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.6,10,19.67,88,9,1,0
2/5/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.9,10,1.85,27,1,1,0
2/5/16,Make:Nissan|Model:Qashqai|Type:Demo,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEMO,4.8,8,0.64,14,1,0,0
2/5/16,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.3,10,1.98,22,2,0,0
2/5/16,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.27586,10,4.94,29,3,1,0
2/5/16,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,3.4,7,0.99,17,1,0,0
2/5/16,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.9,7,42.47,4332,53,5,0
